title,email,state,searchString,website,phoneUnformatted,address
Diş Hekimi Pakize Ceyran Gençer,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com; baf30a2b91654c5a840931f0137bed30@sentry.wixpress.com; dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com; 2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com; pakizeceyran0@gmail.com; c183baa23371454f99f417f6616b724d@sentry.wixpress.com; 460ff4620fa44cba8df530afde949785@sentry.wixpress.com; 271e9fa3230b4eec94b02bf95780f5f2@sentry.wixpress.com; 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com; 0e6a29e4756740a8a63493e912ba2174@sentry.wixpress.com,Ankara,diş hekimleri,http://www.pakizeceyran.com/,905070190193.0,"Kavaklıdere, Tunalı Hilmi Cd. No: 81/3, 06680 Çankaya/Ankara, Türkiye"
Pursaklar Oral and Maxillofacial Clinic,bilgi@pursaklardis.com; randevu@pursaklardis.com.tr; bilgi@pursaklardis.com.tr,Ankara,diş hekimleri,http://www.pursaklardis.com.tr/,903125273770.0,"Fatih, Belediye Cd. 53/A, 06145 Pursaklar/Ankara, Türkiye"
DentaCenter Keçiören,info@dentacenter.com,Ankara,diş hekimleri,https://www.dentacenter.com/,905077436116.0,"Güçlükaya, Kızlarpınarı Cd. No:35 D:1, 06300 Keçiören/Ankara, Türkiye"
Ortodontist Dr Vahit bilgin,bilgi@veradentdis.com,Ankara,diş hekimleri,http://www.veradentdis.com/,,"Şentepe, Görsel AptD:No: Burç mahallesi, Kızılcahamam Cd. No:105 D:A, 06210 Yenimahalle/Ankara, Türkiye"
Keçiören Özel Mutludent Ağız ve Diş Sağlığı Polikliniği,karapurcek@mutludent.com; kulu@mutludent.com; info@mutludent.com; info@vegadent.net; kecioren@mutludent.com,Ankara,diş hekimleri,http://mutludent.com/,903123141212.0,"Tepebaşı, Mustafa Asım Köksal Cd. No 27/A, 06290 Keçiören/Ankara, Türkiye"
LEMA AĞIZ VE DİŞ SAĞLIĞI POLİKLİNİĞİ,lemapoliklinik@gmail.com; info@lemadis.com.tr,Ankara,diş hekimleri,http://www.lemadis.com.tr/,903129115250.0,"Yükseltepe, Menekşe Evleri, 1572. Cd. 83/D, 06220 Keçiören/Ankara, Türkiye"
Special Şentepe Oral and Dental Health Clinic,bilgi@sentepedis.com,Ankara,diş hekimleri,http://www.sentepedis.com/,903125541301.0,"İvedik OSB, Burç Seval Caddesi No:99 D:A, 06210 Yenimahalle/Ankara, Türkiye"
Dentangora Pursaklar Şubesi Ağız ve Diş Sağlığı Polikliniği,erayozden@gmail.com,Ankara,diş hekimleri,http://www.dentangora.com/,903125271333.0,"Fatih Mah., Yunus Emre Cd. 25/B, 06145 Pursaklar/Ankara, Türkiye"
Dent Atapark Ağız Ve Diş Sağlığı Polikliniği,bilgi@find.com.tr,Ankara,diş hekimleri,https://www.find.com.tr/Company/dentataparkagizvedissagligipoliklinikhizmetlerilimitedsirketi,903125810111.0,"Atapark, Yokuşlu Cd. 17/A, 06280 Keçiören/Ankara, Türkiye"
DentaMerkez Keçiören Ağız ve Diş Sağlığı Polikliniği,keciorendentamerkez@gmail.com,Ankara,diş hekimleri,http://www.dentamerkezkecioren.com/,903125579909.0,"Yayla, 1540. Sk. No:8/A, 06220 Keçiören/Ankara, Türkiye"
Dt Sinan Pursaklar Nöbetçi Dişçi,,Ankara,diş hekimleri,https://etlikdispoliklinigi.com.tr/,,"Merkez, 06145 Pursaklar/Ankara, Türkiye"
Ufuktepe Dental Clinic,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com; baf30a2b91654c5a840931f0137bed30@sentry.wixpress.com; dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com; c183baa23371454f99f417f6616b724d@sentry.wixpress.com; 460ff4620fa44cba8df530afde949785@sentry.wixpress.com; ufuktepedisklinigi@gmail.com; 271e9fa3230b4eec94b02bf95780f5f2@sentry.wixpress.com; 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com; 0e6a29e4756740a8a63493e912ba2174@sentry.wixpress.com,Ankara,diş hekimleri,https://www.ufuktepedisklinigi.com/,905532691954.0,"Osmangazi Mh, Bölük Cd., 06310 Keçiören/Ankara, Türkiye"
Dt. Nevin Savcı,info@doktorsitesi.com; ik@doktorsitesi.com; kvkk@doktorsitesi.com,Ankara,diş hekimleri,https://www.doktorsitesi.com/nevin-savci/dis-hekimi/ankara,908508113548.0,"Tepebaşı, Fatih Cd. No:109/4, 06290 Keçiören/Ankara, Türkiye"
Tepebasi Oral and Dental Health Hospital,alo191@saglik.gov.tr; tepebasi.adsh@saglik.gov.tr,Ankara,diş hekimleri,https://tepebasiadsh.saglik.gov.tr/,903123600007.0,"Güçlükaya, Güçlükaya Mah Fatih Cad, Çağla Sk. No:2, 06280 Keçiören/Ankara, Türkiye"
RADENT Ağız ve Diş Sağlığı Polikliniği,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com; dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com; c183baa23371454f99f417f6616b724d@sentry.wixpress.com; 8c4075d5481d476e945486754f783364@sentry.io; radentankara@gmail.com; 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com,Ankara,diş hekimleri,https://www.radentankara.com/,905528140840.0,"Yayla, Seyitler Cd No: 12/A-B, 06010 Keçiören/Ankara, Türkiye"
"Dr. Dt. Emre Ayyıldız, Ortodonti",iletisim@docplanner.com; homepage-pro-banner@2x.webp,Ankara,diş hekimleri,https://www.doktortakvimi.com/emre-ayyildiz/ortodonti-dis-hekimi/ankara?utm_source=google&utm_medium=gmb&utm_campaign=273076&utm_content=website,908503338344.0,"Güçlükaya, Kızlarpınarı Cd. No:41 D:1, 06300 Keçiören/Ankara, Türkiye"
Special Çakırlar Oral and Dental Health Clinic,,Ankara,diş hekimleri,https://www.cakirlardis.com/,903123780888.0,"Esertepe, Çambaşı Caddesi & 296. Sokak No:2, 06220 Keçiören/Ankara, Türkiye"
Yaşamkent Diş Kliniği,info@yasamkentdisklinigi.com.tr,Ankara,diş hekimleri,https://www.yasamkentdisklinigi.com.tr/,905346544353.0,"Yaşamkent, 3158. Cd. no:71, 06810 Çankaya/Ankara, Türkiye"
Dt. Ali Tiske,info@doktorsitesi.com; ik@doktorsitesi.com; kvkk@doktorsitesi.com,Ankara,diş hekimleri,https://www.doktorsitesi.com/dt-ali-tiske/dis-hekimi/ankara,,"Yunus Emre Caddesi No:25/B ( Salı Pazar'ı Çaprazı, 06000 Ankara, Türkiye"
Diş Hekimi Arzu KAYA,iletisim@docplanner.com; homepage-pro-banner@2x.webp,Ankara,diş hekimleri,https://www.doktortakvimi.com/arzu-kaya-2/dis-hekimi/cankaya,903123251617.0,"Esertepe, Gen. Dr. Tevfik Sağlam Cd 166/8, 06220 Etlik Keçiören/Keçiören/Ankara, Türkiye"
Diş Hekimi Tugay Anık - İmplant / Zirkonyum / Estetik Dolgu/Ortodonti/Diş Beyazlatma/Gülüş Tasarımı,,Ankara,diş hekimleri,http://www.dishekimitugayanik.com/,903123360036.0,"Yukarı Yahyalar, 959. Sk. No:2 D:4, 06210 Yenimahalle/Ankara, Türkiye"
DETAY DENT DİŞ KLİNİĞİ,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com; dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com; 2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com; c183baa23371454f99f417f6616b724d@sentry.wixpress.com; 8c4075d5481d476e945486754f783364@sentry.io; 1eeb89147c984dc6bc3ffafd9e6cd089@sentry.wixpress.com; 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com; detaydent@gmail.com; c098db2425c540d3982e073ae7fc4c9a@sentry.wixpress.com,Ankara,diş hekimleri,https://detaydent.com/,903122699292.0,"Atatürk, Melek Sk. No:34/4, 06936 Sincan/Ankara, Türkiye"
Uzm.Dr. Çiğdem Dik Güzel,info@winddent.com,Ankara,diş hekimleri,https://winddent.com/,905422054292.0,"Yaşamkent, Wind Dent Diş Kliniği, Alacaatlı Mah. 3408. Cad. No:2M No: 52 Yaşamkule, 06810 Çankaya/Ankara, Türkiye"
Alyadent Sincan Ağız ve Diş Sağlığı Polikliniği | Sincan,,Ankara,diş hekimleri,http://www.alyadent.com.tr/,903122648000.0,"Andiçen, Ahi Mesut Blv 252 B, 06930 Sincan/Ankara, Türkiye"
Kuzey Ağız ve Diş Sağlığı Polikliniği - Ankara Sincan,kuzeydentpol@gmail.com,Ankara,diş hekimleri,https://www.kuzeydispoliklinigi.com/,903125132945.0,"Tandoğan, Ahi Mesut Blv 320 AD, 06930 Sincan/Ankara, Türkiye"
DentGEN Beytepe Ağız ve Diş Sağlığı Polikliniği,info@dentgen.com.tr,Ankara,diş hekimleri,https://dentgen.com.tr/,905395801923.0,"Beytepe, İÇ KAPI, 5388 SK NO: 1 C NO: 18, 06800 Çankaya/Ankara, Türkiye"
Dt. Ahmet Özgür,,Ankara,diş hekimleri,http://dishekimiahmetozgur.com/,908503330388.0,"Yaşamkent, Alacaatlı SİERRA, Mehmet Rifat Börekçi NO: 35 B D:C, 06810 Çankaya/Ankara, Türkiye"
Dr. Dt. Ceren Turhanlı,info@doktorsitesi.com; ik@doktorsitesi.com; kvkk@doktorsitesi.com,Ankara,diş hekimleri,https://www.doktorsitesi.com/dr-dt-ceren-turhanli/dis-hekimi-periodontoloji/ankara,908508117747.0,"Yapracık, 3250. Cd. No:26 B D:C, 06810 Etimesgut/Ankara, Türkiye"
Dt. Sami Gökçe,info@doktorsitesi.com; ik@doktorsitesi.com; kvkk@doktorsitesi.com,Ankara,diş hekimleri,https://www.doktorsitesi.com/dt-sami-gokce/dis-hekimi/ankara,908508117762.0,"Yapracık, 3250. Cd. No:26 B D:C, 06810 Etimesgut/Ankara, Türkiye"
Dt. Sara Köprülü,info@doktorsitesi.com; ik@doktorsitesi.com; kvkk@doktorsitesi.com,Ankara,diş hekimleri,https://www.doktorsitesi.com/dt-sara-koprulu/dis-hekimi/ankara,908508116220.0,"Prof. Dr. Ahmet Taner Kışlalı, 2873. Sk. 3-D Blok No:2, 06000 Yenimahalle/Ankara, Türkiye"
Özel BeMTa Ağız ve Diş Sağlığı Polikliniği,,Ankara,diş hekimleri,https://www.betamdentalklinik.com.tr/,903125116200.0,"Eryaman, 3. Cd. No:1B, 06824 Etimesgut/Ankara, Türkiye"
Dent Yeşilova Ağız ve Diş Sağlığı Polikliniği,info@doktorsitesi.com; ik@doktorsitesi.com; kvkk@doktorsitesi.com,Ankara,diş hekimleri,https://www.doktorsitesi.com/hastane/dent-yesilova-agiz-ve-dis-sagligi-poliklinigi,905335120393.0,"Yeşilova, 4014. Cad. 8/A, 06796 Etimesgut/Ankara, Türkiye"
DENTİSTS GROUP Gimsa,,Ankara,diş hekimleri,https://dentistsgroup.com.tr/,903122822998.0,"Devlet, Devrimler Cd., 06793 Etimesgut/Ankara, Türkiye"
Zirve Diş Polikliniği Vatan Cadddesi Şubesi,,Ankara,diş hekimleri,http://www.zirvedis.com/,903122700101.0,"Pınarbaşı, Kuyumcu Sk. No:1C D:4, 06930 Sincan/Ankara, Türkiye"
Güven Ankara Ağız ve Diş Sağlığı Polikliniği (Özel),,Ankara,diş hekimleri,https://www.instagram.com/guvenankaraagizvedis_/,905076189091.0,"Akşemsettin, Bosna Cd. No:84/B, 06934 Sincan/Ankara, Türkiye"
Special Summit Dental Clinic,,Ankara,diş hekimleri,http://www.zirvedis.com/,,"Plevne, Pazar Sk. No:43/A, 06930 Sincan/Ankara, Türkiye"
Lale Ağız ve Diş Sağlığı Polikliniği,info@yoursite.com; info@acikdisci.com,Ankara,diş hekimleri,https://laleagizvedissagligipoliklinigi.com.tr/,903122700112.0,"Mareşal Çakmak, Mahallesi, Ankara Cd. No:216\A, 06930 Sincan/Ankara, Türkiye"
Virgo Medical Center,info@basaktipmerkezi.com.tr,Ankara,diş hekimleri,http://basaktipmerkezi.com.tr/,903122691717.0,"İstasyon, Ayaş Cd. 60AB, 06934 Sincan/Ankara, Türkiye"
Sincan Tıp Merkezi,,Ankara,diş hekimleri,https://www.sincantip.com/,903122633673.0,"İstasyon, Ayaş Cd. NO 34, 06930 Sincan/Ankara, Türkiye"
Dt. Metehan Çalışkan,,Ankara,diş hekimleri,https://www.doktorsitesi.com/dt-metehan-caliskan/dis-hekimi/ankara,908504746548.0,"Yeşilova, 4014. Cad. 8/A, 06790 Etimesgut/Ankara, Türkiye"
Dt. Oğuzhan Kuldur,info@doktorsitesi.com; ik@doktorsitesi.com; kvkk@doktorsitesi.com,Ankara,diş hekimleri,https://www.doktorsitesi.com/oguzhan-kuldur/dis-hekimi/ankara,908508117829.0,"Andiçen, Ahi Mesut Blv 252 B, 06930 Sincan/Ankara, Türkiye"
Dt. Tuğçe Tari,info@doktorsitesi.com; ik@doktorsitesi.com; kvkk@doktorsitesi.com,Ankara,diş hekimleri,https://www.doktorsitesi.com/tugce-tari/dis-hekimi/ankara,908508117736.0,"Andiçen, Ahi Mesut Blv 252 B, 06930 Sincan/Ankara, Türkiye"
Dt. Jankat Kurnaz,info@doktorsitesi.com; ik@doktorsitesi.com; kvkk@doktorsitesi.com,Ankara,diş hekimleri,https://www.doktorsitesi.com/jankat-kurnaz/dis-hekimi/ankara,908508116169.0,"Atakent, Murat Üçöz Cad No:4A, 06796 Etimesgut/Ankara, Türkiye"
Dent Sin Diş Polikliniği,,Ankara,diş hekimleri,https://www.dentsindispoliklinigi.com.tr/,903128663672.0,"Atatürk, Vatan Cd. No:36/21 D:1, 06936 Sincan/Ankara, Türkiye"
Dt. Yonca Sipahi,,Ankara,diş hekimleri,https://www.doktorsitesi.com/yonca-sipahi/dis-hekimi/ankara,908508117827.0,"Andiçen, Ahi Mesut Blv 252 B, 06930 Sincan/Ankara, Türkiye"
Dt. Emine Kır Tek,,Ankara,diş hekimleri,https://www.doktorsitesi.com/emine-kir-tek/dis-hekimi/ankara,908504746549.0,"Yeşilova, 4014. Cad. 8/A, 06796 Etimesgut/Ankara, Türkiye"
Diş Hekimi Dilek Aydın,homepage-pro-banner@2x.webp,Ankara,diş hekimleri,https://www.doktortakvimi.com/dilek-aydin-2/dis-hekimi/ankara,903123251184.0,"Emrah, Basın Cd. 141-4, 06010 Keçiören/Ankara, Türkiye"
Dt. Abdullah Zülfikar,info@doktorsitesi.com; ik@doktorsitesi.com; kvkk@doktorsitesi.com,Ankara,diş hekimleri,https://www.doktorsitesi.com/dt-abdullah-zulfikar/dis-hekimi/ankara,908504334045.0,"A, Oran Mahallesi, Türk-japon Vakfı, Ferit Recai Ertuğrul Cd. 2/h, 06450 Çankaya, 06000 nkara/Ankara, Türkiye"
Dental Estetik Center,,Ankara,diş hekimleri,http://www.dentalestetikcenter.com/,903124194356.0,"Oran, Park Oran Ofis, Kudüs Cd., 06450 Çankaya/Ankara, Türkiye"
Analiz Dent,20info@analizdent.com; info@analizdent.com,Ankara,diş hekimleri,https://www.analizdent.com/,905536280828.0,"İlkbahar, Sinpaş Altınoran, Çarşı No:4D, 06550 Çankaya/Ankara, Türkiye"
Diş Hekimi Naime TÜRKMEN,info@siteadresi.com,Şanlıurfa,diş hekimleri,https://www.dtnaimeturkmen.com/,905441181515.0,"Yeşildirek, Vakıfbank üstü, Emniyet Cd. Koç 3 apt B blok no 4, 63100 Haliliye/Şanlıurfa, Türkiye"
Diş Hekimi Mehmet Serkan Baykuş,,Şanlıurfa,diş hekimleri,https://www.instagram.com/dtmserkanbaykus/,905308606344.0,"Yenişehir, Figen Apt, Emniyet Cd. 48/A, 63300 Şanlıurfa Merkez, 63100 Haliliye/Şanlıurfa, Türkiye"
Diş hekimi Ömer Faruk demir,,Şanlıurfa,diş hekimleri,https://instagram.com/omerfaruk_demir?utm_medium=copy_link,905458206261.0,"Karsıyaka, Sırrın, 590. Sk. 8B/B, 63000 Haliliye/Şanlıurfa, Türkiye"
Şanlıurfa Özel Diş Kliniği,,Şanlıurfa,diş hekimleri,https://instagram.com/sanliurfaozeldisklinigi,905444430347.0,"Bahçelievler, EKA Giyim üstü, Şair Şevket, 120. Sk. No:7, Şanlıurfa Merkez, 63100 Haliliye/Şanlıurfa, Türkiye"
Dt.Yusuf Kenan Tunçay,,Şanlıurfa,diş hekimleri,https://www.instagram.com/dt.yusufkenan/,905459691363.0,"Bamyasuyu, aksoy apartmanı, 147. Sk. no:14 D:3. kat no:5, 63040 Haliliye/Şanlıurfa, Türkiye"
Gap Dental Özel Diş Sağlığı Merkezi,,Şanlıurfa,diş hekimleri,http://www.gapdental.com.tr/,904143122115.0,"Hamidiye, Hamidiye mahallesi 269 . sk. Abdulkadir Karahan caddesi bina no:16, Prf. A. Kadir Karahan Cd. 16 A, 63300 Haliliye/Şanlıurfa Merkez/Şanlıurfa, Türkiye"
"Dr. Öğr. Üyesi Osman Habek, Ağız Diş Ve Çene Cerrahisi",iletisim@docplanner.com; user@domain.com.; homepage-pro-banner@2x.webp,Şanlıurfa,diş hekimleri,https://www.doktortakvimi.com/osman-habek/agiz-dis-ve-cene-cerrahisi-dis-hekimi/sanliurfa?utm_source=google&utm_medium=gmb&utm_campaign=163474&utm_content=website,,"Yenişehir, Yenişehir Cd. No:22, 63300 Haliliye/Şanlıurfa, Türkiye"
Cevheri's Dental Clinic,,Şanlıurfa,diş hekimleri,https://www.cevherisdental.com/,905011616300.0,"Kamberiye, 877. Sk. no:2 D:1, 63040 Haliliye/Şanlıurfa, Türkiye"
Diş hekimi Berfin Binici,,Şanlıurfa,diş hekimleri,https://instagram.com/dt.berfinbinici?igshid=MzMyNGUyNmU2YQ==,905425759033.0,"Paşabağı, A, Uçaksavar kavşağı, 63040 Haliliye/Şanlıurfa, Türkiye"
Urfadent Udentoconcept Ağız ve Diş Sağlığı Polikliniği,info@udentoconcept.com,Şanlıurfa,diş hekimleri,http://www.udentoconcept.com/,908502418682.0,"Osman Gazi, 398. Sk. 9A, 63300 Haliliye/Şanlıurfa, Türkiye"
REH DENT ORAL AND DENTAL HEALTH CENTER,randevu@rehadent.com.tr,Şanlıurfa,diş hekimleri,http://www.rehadent.com.tr/,904143144422.0,"Carrefour parki, Osmangazi mah 400. Sok, Karşısı No:4A, 63350 Haliliye/Şanlıurfa, Türkiye"
Diş Hekimi Tarık Çelik,,Şanlıurfa,diş hekimleri,http://dttarikcelik.com/,905392457633.0,"Hamidiye, Mert apt altı Tarık Çelik diş kliniği, Mehmet Akif Ersoy Cd., 63009 Haliliye/Şanlıurfa, Türkiye"
Kırmızı Ağız ve Diş Sağlığı Merkezi,,Şanlıurfa,diş hekimleri,https://www.buluruz.net/firma/5243-kirmizi-agiz-ve-dis-saglik-merkezi-kirmizi,905335915494.0,"Yenişehir, Yenişehir Cd. no:4/A, 63300 Haliliye/Şanlıurfa, Türkiye"
Dt. Ali Barkiyer,iletisim@docplanner.com; user@domain.com.; homepage-pro-banner@2x.webp,Şanlıurfa,diş hekimleri,https://www.doktortakvimi.com/ali-barkiyer/dis-hekimi/sanliurfa?utm_source=google&utm_medium=gmb&utm_campaign=146426&utm_content=post_book_now,,"Osmangazi Mah. 400 Sok. Koçoğlu 1, No:4/1, 63300 Haliliye/Şanlıurfa, Türkiye"
Eyyübiye Ağız Ve Diş Sağlığı Merkez Haliliye Ek Hizmet Binası,eyyubiyeadsm.chb@saglik.gov.tr; sb@hs01.kep.tr; sabim@saglik.gov.tr; bilgi@sanliurfaeo.org.tr,Şanlıurfa,diş hekimleri,https://eyyubiyeadsm.saglik.gov.tr/,904143185400.0,"Atatürk mah., Hastaneler cad., 63100 Merkez/Haliliye/Şanlıurfa, Türkiye"
"Dt. Lütfü Gültekin, Diş Hekimi",iletisim@docplanner.com; user@domain.com.; homepage-pro-banner@2x.webp,Şanlıurfa,diş hekimleri,https://www.doktortakvimi.com/lutfu-gultekin/dis-hekimi/sanliurfa?utm_source=google&utm_medium=gmb&utm_campaign=276919&utm_content=website,,"Yenişehir, 1596 Cd No:30A, 63700 Haliliye/Şanlıurfa, Türkiye"
Özel Ensar dent Ağız ve Diş Sağlığı Polikliniği,,Şanlıurfa,diş hekimleri,https://www.instagram.com/p/BjDWk3uFIU6/,905449688118.0,"Yeşiloğlu Bulvarı bülent özyavuz apt 22/A 35 Metrelik yol üzeri nar heykeli kavşağı öncesi ışıklarda, 63320 Karaköprü/Şanlıurfa, Türkiye"
Yavuz Dent Diş Kliniği,,Şanlıurfa,diş hekimleri,https://www.yavuzdent.com.tr/,905526023334.0,"Akbayır, Abdulkadir Badıllı bulvarı 96B, 63000 Karaköprü/Şanlıurfa, Türkiye"
Diş hekimi Bozan YÜCEL,,Şanlıurfa,diş hekimleri,https://www.instagram.com/bozanyucell/,905552764933.0,"Osmangazi Mah, Behçet Arabi Sok, Doruk Apartmanı No:1 Haliliye, 63300 Halililiye/Şanlıurfa, Türkiye"
Özel Diş Kliniği,,Şanlıurfa,diş hekimleri,https://business.google.com/v/_/AKsrIN2QSn6dIG-8kFFZbgMlD7lL5fumMywWish889kXlnl4p0qjdQ/954d/_?exp=1778401&myads=1,905441181515.0,"VakıfBank Üstü, Yeşildirek Mahallesi 414.Sokak Koç3, Emniyet Cd. Apt. No:4, 63100 Haliliye/Şanlıurfa, Türkiye"
EMİRDENT,emirdent63@gmail.com,Şanlıurfa,diş hekimleri,http://www.emirdent.com.tr/,904143168400.0,"Ertugrul Gazi Mah. Yunus emre cad. Elegans Apt. Altı no :1, 63100 Haliliye/Şanlıurfa, Türkiye"
ŞEHİR DENTAL CLİNİC,,Şanlıurfa,diş hekimleri,http://www.sehirdentalclinic.com/,905334846302.0,"Osmangazi mahallesi, Behçet Arabi Cd. no:18/A, 63040 Haliliye/Şanlıurfa, Türkiye"
Diş Hekimi Orhan YÜZBAŞ,,Gaziantep,diş hekimleri,http://www.mayadentalklinik.com/,905448442227.0,"Gazi, Ömer Asım Aksoy Cd. No:35/A, 27060 Şehitkamil/Gaziantep, Türkiye"
Diş Hekimi Yusuf Arslan,ifienix.tech@gmail.com; arslanklinik27@gmail.com; arslanklinik@gmail.com; info@arslanklinik.com,Gaziantep,diş hekimleri,https://arslanklinik.com/tr/,905378358045.0,"İncili Pınar, Nail Bilen Cd., 27090 Şehitkamil/Gaziantep, Türkiye"
Diş hekimi Erkam Sofuoğlu Ağız ve Diş Sağlığı Doktoru Kliniği Merkezi Acil En iyi Dişçi Şehitkamil Şahinbey Gaziantep,,Gaziantep,diş hekimleri,http://erkamsofuogludisklinigi.com/,905059827756.0,"Alleben, Atatürk Blv. No:52 / A, 27010 Şahinbey/Gaziantep, Türkiye"
Dentori Oral and Maxillofacial Clinic,info@dentorium.com.tr,Gaziantep,diş hekimleri,http://www.dentorium.com.tr/,903423355525.0,"Gazi, Anıl Apartmanı, Milli Egemenlik Cd. D:59, 27060 Şehitkamil/Gaziantep, Türkiye"
Özel Oral Çınar Ağız ve Diş Sağlığı Polikliniği,,Gaziantep,diş hekimleri,http://instagram.com/oralcinarads,905336619076.0,"15 temmuz mahallesi 148004 numaralı cadde No : 1, D:1, 27500 Şehitkamil/Gaziantep, Türkiye"
Devadent Binevler Şubesi,info@deva-dent.com.tr; info@devadis.com.tr,Gaziantep,diş hekimleri,https://www.deva-dent.com.tr/,903422710027.0,"Binevler Mahallesi Şehit Emre Bakırcı Caddesi B Blok İnş, No:36/A, 27070 Şahinbey/Gaziantep, Türkiye"
Diş Hekimi Utku Ural,contact@company.com; ral@dtutkuural.com,Gaziantep,diş hekimleri,http://www.dishekimiutkuural.com.tr/,905347749090.0,"Pancarlı, Karlstad Cd. NO:10, 27060 Şehitkamil/Gaziantep, Türkiye"
Dishekimi Ahmet Oskay Poliklinigi,info@dt.ahmetoskay.com,Gaziantep,diş hekimleri,http://www.dtahmetoskay.com/,903423290911.0,"Batıkent, Kürşat Tüzmen Blv. No:31, 27560 Şehitkamil/Gaziantep, Türkiye"
Özel G Dent Ağız ve Diş Polikliniği - İmplant - Ortodonti - Zirkonyum - Porselen Diş,,Gaziantep,diş hekimleri,https://www.gdent.com.tr/,905335532760.0,"Osmangazi, Abdulkadir Aksu Blv. No:98/C, 27560 Şehitkamil/Gaziantep, Türkiye"
Diş Hekimi Beyza Atar Yıldız,iletisim@docplanner.com; homepage-pro-banner@2x.webp,Gaziantep,diş hekimleri,https://www.doktortakvimi.com/beyza-atar-3/dis-hekimi/gaziantep?utm_source=google&utm_medium=gmb&utm_campaign=259819&utm_content=post_book_now,905337017111.0,"Pancarlı, Bahriye Üçok Blv. Fatih Apt No:22/B, 27000 Şehitkamil/Gaziantep, Türkiye"
Dt. Ercan Zorkirişci,iletisim@docplanner.com; homepage-pro-banner@2x.webp,Gaziantep,diş hekimleri,https://www.doktortakvimi.com/ercan-zorkirisci/dis-hekimi/gaziantep?utm_source=google&utm_medium=gmb&utm_campaign=175124&utm_content=url_appointment,908503338344.0,"Batıkent, Kürşat Tüzmen Blv. Arı Apt A Blok, 27000 Şehitkamil/Gaziantep, Türkiye"
Gaziantep Akdeniz Ağız Ve Diş Sağlığı Polikliniği,info@akdenizagizdis.com,Gaziantep,diş hekimleri,https://www.akdenizagizdis.com/gaziantep/,905462799933.0,"Batıkent, Cemil Sait Barlas Cad. No:55C, 27001 Şehitkamil/Gaziantep, Türkiye"
Dr. Emine Uysal,info@dentalartgaziantep.com,Gaziantep,diş hekimleri,http://www.dentalartgaziantep.com/hakkimizda.asp,903422301600.0,"Pancarlı, Karlstat Cd, Eylül Apt No: 18/A, 27010 Şehitkamil, Türkiye"
"Uzm. Dt. Buket Özsoy, Periodontoloji",iletisim@docplanner.com; user@domain.com.; homepage-pro-banner@2x.webp,Gaziantep,diş hekimleri,https://www.doktortakvimi.com/buket-ozsoy/periodontoloji-dis-hekimi/gaziantep?utm_source=google&utm_medium=gmb&utm_campaign=253322&utm_content=website,908503338344.0,"Pancarlı, 58011. Cd. No:23/1, 27060 Şehitkamil/Gaziantep, Türkiye"
Notus Dental Klinik,info@doktorsitesi.com; ik@doktorsitesi.com; kvkk@doktorsitesi.com,Gaziantep,diş hekimleri,https://www.doktorsitesi.com/hastane/notus-dental-klinik,908508117927.0,"Pancarlı, Karlstad Cd. no:10/AC, 27000 Şehitkamil/Gaziantep, Türkiye"
"Dt. Mehmet Gaman, Diş Hekimi",iletisim@docplanner.com; homepage-pro-banner@2x.webp,Gaziantep,diş hekimleri,https://www.doktortakvimi.com/mehmet-gaman/dis-hekimi/gaziantep?utm_source=google&utm_medium=gmb&utm_campaign=258588&utm_content=website,,"15 Temmuz, Abdulkadir Aksu Blv. No:86/8, 27620 Şehitkamil/Gaziantep, Türkiye"
Dentalazer Ağız ve Diş Sağlığı Polikliniği,,Gaziantep,diş hekimleri,http://www.dentalazer.com/,903423384343.0,"Gazi, Milli Egemenlik Cd. No:63, 27060 Şehitkamil/Gaziantep, Türkiye"
"Dt. Yusuf Musa Çokdoğru, Diş Hekimi",iletisim@docplanner.com; homepage-pro-banner@2x.webp,Gaziantep,diş hekimleri,https://www.doktortakvimi.com/yusuf-musa-cokdogru-2/dis-hekimi/gaziantep?utm_source=google&utm_medium=gmb&utm_campaign=258597&utm_content=website,,"Yeditepe, 72. Cd. No:12, 27470 Şahinbey/Gaziantep, Türkiye"
Dental Dentavizyo,info@dentavizyon.com.tr,Gaziantep,diş hekimleri,http://www.dentavizyon.com.tr/,903422324646.0,"Kavaklık, Ordu Cd. No:20, 27070 Şahinbey/Gaziantep, Türkiye"
